Date,Demand,,max,min,avg
04/01/2017,3.2,,12.7,2.6,7.7
04/02/2017,1.9,,14.8,1.6,8.2
04/03/2017,4.3,,12.9,4.7,8.8
04/04/2017,5.3,,12.9,7.8,10.4
04/05/2017,4.5,,9.9,3.4,6.7
04/06/2017,7.8,,5.5,1,3.3
04/07/2017,6.4,,10,1.5,5.8
04/08/2017,3.9,,14.4,-0.4,7
04/09/2017,2.3,,22.5,6,14.3
04/10/2017,3.1,,24,13.9,19
04/11/2017,4.0,,20.8,7.8,14.3
04/12/2017,3.1,,14.8,5.9,10.4
04/13/2017,4.6,,10.6,5.3,8
04/14/2017,2.2,,17,5.8,11.4
04/15/2017,1.5,,27.9,7.9,17.9
04/16/2017,3.4,,24.1,10,17.1
04/17/2017,9.1,,18.8,4.6,11.7
04/18/2017,3.3,,18,2.8,10.4
04/19/2017,1.6,,24.1,8.1,16.1
04/20/2017,3.6,,17.2,7.6,12.4
04/21/2017,3.1,,12,5.8,8.9
04/22/2017,4.1,,13.4,4,8.7
04/23/2017,1.6,,19,0.7,9.9
04/24/2017,1.7,,20.7,4.5,12.6
04/25/2017,2.5,,20.7,8.8,14.8
04/26/2017,3.8,,25.6,8.7,17.2
04/27/2017,3.4,,23,10.1,16.6
04/28/2017,2.3,,17.4,6.4,11.9
04/29/2017,1.9,,12.5,5.8,9.2
04/30/2017,3.1,,13,6.6,9.8
05/01/2017,3.8,,19.2,9.5,14.4
05/02/2017,4.5,,10.4,6,8.2
05/03/2017,5.0,,14.8,3.4,9.1
05/04/2017,4.0,,8.7,6.9,7.8
05/05/2017,7.7,,7.4,5.7,6.6
05/06/2017,2.7,,14.3,5.6,10
05/07/2017,2.4,,13.6,3.3,8.5
05/08/2017,4.2,,13.8,1.8,7.8
05/09/2017,2.4,,14.4,1.2,7.8
05/10/2017,3.7,,17.1,4.5,10.8
05/11/2017,2.4,,16.2,7.1,11.7
05/12/2017,2.5,,18.3,5.7,12
05/13/2017,3.0,,21,6.2,13.6
05/14/2017,0.8,,,8.5,
05/15/2017,4.4,,20.5,3.9,12.2
05/16/2017,10.8,,29.3,11.1,20.2
05/17/2017,25.0,,30.7,18.9,24.8
05/18/2017,35.5,,31.2,15.1,23.2
05/19/2017,17.6,,15.1,8,11.6
05/20/2017,9.2,,18.6,9.7,14.2
05/21/2017,3.8,,24.7,12.5,18.6
05/22/2017,6.4,,21,10.6,15.8
05/23/2017,16.8,,23.6,13,18.3
05/24/2017,12.7,,17.6,11.5,14.6
05/25/2017,9.9,,15.7,13.8,14.8
05/26/2017,5.8,,20.5,12.9,16.7
05/27/2017,5.2,,23.3,12.3,17.8
05/28/2017,6.9,,24.8,12.6,18.7
05/29/2017,15.0,,26.4,13.1,19.8
05/30/2017,10.4,,23.7,12.8,18.3
05/31/2017,7.2,,23.4,11.9,17.7
06/01/2017,9.3,,23.5,10.6,17.1
06/02/2017,8.7,,26.6,11.1,18.9
06/03/2017,6.9,,25.6,10.9,18.3
06/04/2017,10.7,,30.3,16.6,23.5
06/05/2017,18.0,,20.9,12.9,16.9
06/06/2017,12.2,,19.8,12.6,16.2
06/07/2017,10.9,,22.9,11.2,17.1
06/08/2017,10.2,,24.1,8.9,16.5
06/09/2017,7.6,,26.5,12,19.3
06/10/2017,12.0,,31.9,14.2,23.1
06/11/2017,20.2,,33.4,21.4,27.4
06/12/2017,36.9,,34.3,20.6,27.5
06/13/2017,30.8,,32.1,19.2,25.7
06/14/2017,20.8,,29.8,18.9,24.4
06/15/2017,19.2,,28.3,19.2,23.8
06/16/2017,16.0,,30.9,17.4,24.2
06/17/2017,8.7,,31.3,20.2,25.8
06/18/2017,5.1,,29.1,18.3,23.7
06/19/2017,14.2,,26.4,15.7,21.1
06/20/2017,12.2,,25.7,14.2,20
06/21/2017,14.9,,24.5,12.7,18.6
06/22/2017,14.1,,30.8,15,22.9
06/23/2017,9.5,,27.1,16.6,21.9
06/24/2017,6.3,,26.1,15.1,20.6
06/25/2017,3.4,,22.3,11.9,17.1
06/26/2017,9.1,,22.6,11,16.8
06/27/2017,6.7,,23,11.2,17.1
06/28/2017,11.9,,25.6,10.8,18.2
06/29/2017,12.2,,30.8,20.1,25.5
06/30/2017,12.9,,28.6,19.6,24.1
07/01/2017,9.0,,28.8,19.2,24
07/02/2017,8.6,,28.9,16.6,22.8
07/03/2017,9.5,,26.2,16.8,21.5
07/04/2017,12.9,,26.8,14.7,20.8
07/05/2017,10.8,,28.5,15.4,22
07/06/2017,17.9,,29.8,15.1,22.5
07/07/2017,16.5,,28,18.8,23.4
07/08/2017,6.9,,25.1,15.2,20.2
07/09/2017,5.6,,26.6,13.4,20
07/10/2017,14.1,,24,17.5,20.8
07/11/2017,9.5,,28.8,17.6,23.2
07/12/2017,12.4,,28.2,21.6,24.9
07/13/2017,11.5,,28.5,21.6,25.1
07/14/2017,10.6,,27.4,18.8,23.1
07/15/2017,4.7,,25.8,16.4,21.1
07/16/2017,5.5,,27.9,16.6,22.3
07/17/2017,14.0,,25.2,15.8,20.5
07/18/2017,13.4,,29,14.6,21.8
07/19/2017,14.5,,32.5,19.9,26.2
07/20/2017,12.1,,30.9,20.2,25.6
07/21/2017,13.1,,29.5,19.8,24.7
07/22/2017,7.8,,29,22.6,25.8
07/23/2017,5.9,,27.2,19.1,23.2
07/24/2017,11.0,,22.9,16.1,19.5
07/25/2017,8.8,,24.8,14.2,19.5
07/26/2017,8.8,,26.5,14.1,20.3
07/27/2017,8.6,,28.5,17.5,23
07/28/2017,6.5,,24.3,16.1,20.2
07/29/2017,3.7,,26.9,15,21
07/30/2017,5.3,,28.8,16.4,22.6
07/31/2017,11.5,,30.7,16.1,23.4
08/01/2017,13.0,,30.3,16.9,23.6
08/02/2017,13.9,,30.1,17.6,23.9
08/03/2017,12.7,,28.7,17.3,23
08/04/2017,8.7,,24.6,15.6,20.1
08/05/2017,2.9,,25.4,13.2,19.3
08/06/2017,2.6,,25.3,13,19.2
08/07/2017,5.0,,24.9,14.4,19.7
08/08/2017,9.2,,28.1,11.9,20
08/09/2017,8.8,,28.7,14.8,21.8
08/10/2017,8.1,,28.4,14.8,21.6
08/11/2017,8.5,,27.3,18.3,22.8
08/12/2017,2.9,,26.3,14.7,20.5
08/13/2017,2.6,,25.9,12.8,19.4
08/14/2017,11.5,,27.9,13.7,20.8
08/15/2017,10.2,,28.3,16,22.2
08/16/2017,10.6,,28.1,14.7,21.4
08/17/2017,11.0,,27.4,18.9,23.2
08/18/2017,8.2,,26.5,16.2,21.4
08/19/2017,5.7,,26.7,15.8,21.3
08/20/2017,3.6,,28,13.2,20.6
08/21/2017,9.4,,30.3,18,24.2
08/22/2017,11.1,,27.2,17.1,22.2
08/23/2017,6.5,,25.1,13,19.1
08/24/2017,5.8,,21.4,13.1,17.3
08/25/2017,2.3,,21.9,11.2,16.6
08/26/2017,1.8,,22.3,8.6,15.5
08/27/2017,1.4,,24.1,10.5,17.3
08/28/2017,6.0,,23,15.1,19.1
08/29/2017,19.4,,21.3,14.6,18
08/30/2017,28.1,,26.6,13.7,20.2
08/31/2017,12.3,,20.9,12.3,16.6
09/01/2017,9.0,,18.1,10.7,14.4
09/02/2017,5.6,,20,12.4,16.2
09/03/2017,5.3,,24.1,13.4,18.8
09/04/2017,7.6,,27.9,13.4,20.7
09/05/2017,14.3,,22.1,10.5,16.3
09/06/2017,9.9,,19.1,7.8,13.5
09/07/2017,8.6,,19.7,8.2,14
09/08/2017,8.3,,19.6,8.4,14
09/09/2017,4.9,,18.2,7.9,13.1
09/10/2017,2.7,,19.6,6.7,13.2
09/11/2017,7.6,,22,7.8,14.9
09/12/2017,5.9,,23.3,8.9,16.1
09/13/2017,6.3,,23.7,12.8,18.3
09/14/2017,6.1,,23.9,12.9,18.4
09/15/2017,8.4,,25.8,11.9,18.9
09/16/2017,5.8,,26.9,13.3,20.1
09/17/2017,5.7,,28,13.2,20.6
09/18/2017,12.3,,23.9,17.2,20.6
09/19/2017,8.2,,22,17.4,19.7
09/20/2017,10.9,,27.3,15.7,21.5
09/21/2017,11.8,,31.1,16.4,23.8
09/22/2017,13.4,,30.6,17.2,23.9
09/23/2017,11.6,,31.4,15.4,23.4
09/24/2017,7.6,,31.5,16.2,23.9
09/25/2017,13.3,,31.3,17.2,24.3
09/26/2017,12.1,,31.8,18.5,25.2
09/27/2017,13.7,,25.9,14.6,20.3
09/28/2017,9.4,,18.8,9.1,14
09/29/2017,6.1,,20.4,10.3,15.4
09/30/2017,3.0,,16.1,6.6,11.4
10/01/2017,2.9,,19.9,4,12
10/02/2017,7.8,,24.2,5.1,14.7
10/03/2017,6.7,,28,9.4,18.7
10/04/2017,11.0,,26.5,17,21.8
10/05/2017,6.7,,23.1,9.6,16.4
10/06/2017,3.5,,18.7,14,16.4
10/07/2017,3.7,,27.9,17.3,22.6
10/08/2017,3.2,,22.6,16.6,19.6
10/09/2017,3.0,,25.2,13,19.1
10/10/2017,7.1,,19.6,11.4,15.5
10/11/2017,10.0,,15,10.2,12.6
10/12/2017,20.1,,15.5,10.1,12.8
10/13/2017,9.8,,21.4,13.5,17.5
10/14/2017,3.8,,21.2,15.2,18.2
10/15/2017,2.6,,23.5,7.7,15.6
10/16/2017,13.7,,13.7,5.6,9.7
10/17/2017,10.6,,20.2,4.4,12.3
10/18/2017,7.9,,20.2,7.3,13.8
10/19/2017,4.4,,21.2,8.8,15
10/20/2017,6.2,,21.4,3.6,12.5
10/21/2017,1.7,,21.9,10.1,16
10/22/2017,1.1,,24.9,9.5,17.2
10/23/2017,6.5,,19.5,10.6,15.1
10/24/2017,11.0,,13.6,6.4,10
10/25/2017,23.6,,10.2,2.7,6.5
10/26/2017,22.0,,12,0.4,6.2
10/27/2017,14.3,,16.2,4.5,10.4
10/28/2017,12.8,,7.5,3.2,5.4
10/29/2017,11.2,,7.8,3.6,5.7
10/30/2017,18.3,,7.8,2.7,5.3
10/31/2017,19.7,,5.5,2,3.8
11/01/2017,15.9,,7.2,1.2,4.2
11/02/2017,8.8,,15.5,6.3,10.9
11/03/2017,6.9,,11,2.6,6.8
11/04/2017,6.0,,11.2,2.9,7.1
11/05/2017,4.3,,16.6,8.2,12.4
11/06/2017,9.8,,8.4,3.3,5.9
11/07/2017,10.1,,,,
11/08/2017,12.8,,,-1.5,
11/09/2017,13.2,,8.9,-4.6,2.2
11/10/2017,18.5,,-1.4,,
11/11/2017,10.3,,2.8,-5.5,-1.4
11/12/2017,7.1,,4,-0.5,1.8
11/13/2017,11.5,,6.2,1.9,4.1
11/14/2017,6.8,,8.2,0.4,4.3
11/15/2017,11.1,,8.5,2.7,5.6
11/16/2017,8.0,,7,2.1,4.6
11/17/2017,8.4,,6.1,0.9,3.5
11/18/2017,5.5,,8.1,1.2,4.7
11/19/2017,5.1,,3.8,-1.6,1.1
11/20/2017,12.7,,7.5,-1.7,2.9
11/21/2017,6.0,,10,1.4,5.7
11/22/2017,10.6,,1.4,-4,-1.3
11/23/2017,8.2,,4,-2.8,0.6
11/24/2017,3.7,,10.7,-0.9,4.9
11/25/2017,3.2,,11.4,0.7,6.1
11/26/2017,5.3,,5.9,-4.4,0.8
11/27/2017,8.2,,7.9,-2.5,2.7
11/28/2017,7.1,,16,5.6,10.8
11/29/2017,5.1,,10,-3.3,3.4
11/30/2017,7.1,,10,-3,3.5
12/01/2017,8.8,,8.5,-2.5,3
12/02/2017,4.8,,9.1,-1.3,3.9
12/03/2017,4.4,,11.6,-2.3,4.7
12/04/2017,7.5,,12.2,2.1,7.2
12/05/2017,9.2,,12.1,-1.9,5.1
12/06/2017,12.8,,4.2,-2.7,0.8
12/07/2017,9.6,,-0.5,-4.8,-2.7
12/08/2017,10.2,,0.1,-6.8,-3.4
12/09/2017,8.8,,-1.8,-3.7,-2.8
12/10/2017,7.9,,-1.9,-5.4,-3.7
12/11/2017,13.2,,-0.6,-5.5,-3.1
12/12/2017,11.9,,-0.6,-11.2,-5.9
12/13/2017,14.2,,-4.3,-11.3,-7.8
12/14/2017,10.2,,-5.9,-18.3,-12.1
12/15/2017,9.5,,-3.2,-10.2,-6.7
12/16/2017,8.7,,1.1,-6.6,-2.8
12/17/2017,4.2,,1.8,-6.5,-2.4
12/18/2017,9.8,,4.8,-0.5,2.2
12/19/2017,7.6,,9.1,1.3,5.2
12/20/2017,7.7,,2.8,-4.3,-0.8
12/21/2017,6.9,,1.2,-3.4,-1.1
12/22/2017,5.4,,1,-0.1,0.5
12/23/2017,5.8,,2.2,-2.2,0
12/24/2017,4.6,,-2.2,-6.8,-4.5
12/25/2017,5.2,,-5.4,-11.5,-8.5
12/26/2017,10.2,,-10.5,,
12/27/2017,16.1,,-10.7,-19.9,-15.3
12/28/2017,17.0,,-10.8,-20.2,-15.5
12/29/2017,12.0,,-7.1,-12.3,-9.7
12/30/2017,8.8,,-8.7,-13.6,-11.2
12/31/2017,8.7,,-9.1,-20.1,-14.6
01/01/2018,11.8,,-10.4,-21.1,-15.8
01/02/2018,16.9,,-11.3,-16.9,-14.1
01/03/2018,19.6,,-8.6,-16.7,-12.7
01/04/2018,16.9,,-9.5,-17.9,-13.7
01/05/2018,16.3,,-14.1,-19.1,-16.6
01/06/2018,13.4,,-12.6,-22.6,-17.6
01/07/2018,12.1,,-1.7,-22,-11.9
01/08/2018,11.4,,2.8,-2.5,0.2
01/09/2018,8.9,,2.2,-4.9,-1.4
01/10/2018,10.2,,7,-8,-0.5
01/11/2018,6.2,,11.8,6.7,9.3
01/12/2018,8.4,,11.3,-9.5,0.9
01/13/2018,11.9,,-7.7,-12.5,-10.1
01/14/2018,8.1,,-6.8,-13.6,-10.2
01/15/2018,9.2,,-5.7,-9.3,-7.5
01/16/2018,11.9,,-5.7,-13.7,-9.7
01/17/2018,11.5,,-5.5,-16.9,-11.2
01/18/2018,8.3,,-2.9,-10.3,-6.6
01/19/2018,9.1,,2.7,-5.6,-1.5
01/20/2018,4.4,,4.9,-0.7,2.1
01/21/2018,5.3,,3.9,0.7,2.3
01/22/2018,7.9,,11.3,1.8,6.6
01/23/2018,7.4,,7.5,-2.6,2.5
01/24/2018,7.5,,-1.7,-4.6,-3.2
01/25/2018,8.0,,0,-4.8,-2.4
01/26/2018,7.7,,9.4,-2.6,3.4
01/27/2018,4.9,,9,-1.9,3.6
01/28/2018,4.4,,6,-2.5,1.8
01/29/2018,9.7,,-1.4,-8.5,-5
01/30/2018,11.2,,-4.9,-10.8,-7.9
01/31/2018,8.9,,4.5,-5.8,-0.7
02/01/2018,6.6,,3.4,-11.9,-4.3
02/02/2018,10.2,,-6.5,-12.4,-9.5
02/03/2018,4.9,,1.3,-11,-4.9
02/04/2018,4.3,,1.4,-12.1,-5.4
02/05/2018,7.7,,-7.7,-17.1,-12.4
02/06/2018,8.6,,-4.9,-14.3,-9.6
02/07/2018,7.6,,-3.4,-9,-6.2
02/08/2018,5.9,,-6.5,-13.5,-10
02/09/2018,6.9,,-3.8,-11.6,-7.7
02/10/2018,5.5,,-4.8,-6.2,-5.5
02/11/2018,4.0,,-1.9,-6.3,-4.1
02/12/2018,8.4,,-3,-13.9,-8.5
02/13/2018,8.8,,-3.6,-16.1,-9.9
02/14/2018,4.1,,4.7,-6.6,-1
02/15/2018,6.8,,7,2.2,4.6
02/16/2018,6.7,,4.2,-5.3,-0.6
02/17/2018,6.1,,-0.2,-7,-3.6
02/18/2018,3.7,,1.6,-3.5,-1
02/19/2018,5.1,,13.4,-0.3,6.6
02/20/2018,5.4,,17.1,8.9,13
02/21/2018,5.7,,12,-1.4,5.3
02/22/2018,9.6,,2.9,-1.6,0.7
02/23/2018,6.8,,9.2,1,5.1
02/24/2018,4.2,,4.7,1.8,3.3
02/25/2018,2.7,,9.9,0.7,5.3
02/26/2018,6.3,,9.7,-1.3,4.2
02/27/2018,4.6,,13.7,-0.4,6.7
02/28/2018,3.8,,16.1,1.6,8.9
03/01/2018,9.4,,2.1,0,1.1
03/02/2018,7.4,,3.6,-2.2,0.7
03/03/2018,4.0,,3.9,-3.3,0.3
03/04/2018,4.8,,3.7,-4.4,-0.4
03/05/2018,6.5,,2,-5,-1.5
03/06/2018,8.2,,4.8,-1,1.9
03/07/2018,8.4,,2.3,-4.1,-0.9
03/08/2018,11.6,,0.3,-5.4,-2.6
03/09/2018,7.4,,0.8,-3.7,-1.5
03/10/2018,5.6,,2.9,-5.8,-1.5
03/11/2018,3.8,,3.4,-6,-1.3
03/12/2018,5.9,,1.7,-6.8,-2.6
03/13/2018,5.0,,1.8,-3.6,-0.9
03/14/2018,6.7,,3.8,-5.5,-0.9
03/15/2018,5.8,,2.8,-5.5,-1.4
03/16/2018,5.8,,3.1,-6.2,-1.6
03/17/2018,5.9,,7.6,-6.5,0.6
03/18/2018,3.2,,14.6,-5.4,4.6
03/19/2018,4.8,,5.5,-2.6,1.5
03/20/2018,8.7,,4.8,-3.5,0.7
03/21/2018,7.8,,5.2,-2.3,1.5
03/22/2018,4.8,,7.2,-4.8,1.2
03/23/2018,5.4,,5.7,-4.9,0.4
03/24/2018,2.8,,3.6,-4.9,-0.7
03/25/2018,5.1,,3.7,-5.8,-1.1
03/26/2018,5.7,,10.5,-4.2,3.2
03/27/2018,6.5,,10.8,3.9,7.4
03/28/2018,4.7,,6.7,2.5,4.6
03/29/2018,7.1,,6.1,2.9,4.5
03/30/2018,3.8,,,0.1,
03/31/2018,3.9,,9.9,-0.3,4.8
04/01/2018,2.3,,5.1,-1.6,1.8
04/02/2018,4.2,,4.3,-4.5,-0.1
04/03/2018,7.1,,4.9,0.6,2.8
04/04/2018,9.7,,3.2,-2.7,0.3
04/05/2018,5.3,,5.9,-3.8,1.1
04/06/2018,5.6,,6.8,-3.1,1.9
04/07/2018,3.7,,3.4,-6.4,-1.5
04/08/2018,2.6,,3.7,-5.6,-1
04/09/2018,7.4,,4.1,-2.2,1
04/10/2018,6.5,,7.3,-1.6,2.9
04/11/2018,4.4,,13.6,0,6.8
04/12/2018,3.6,,23.8,4.3,14.1
04/13/2018,2.7,,12.5,2.5,7.5
04/14/2018,5.6,,5.9,-0.6,2.7
04/15/2018,5.4,,4.7,-0.6,2.1
04/16/2018,9.1,,3.6,-0.4,1.6
04/17/2018,8.2,,2.8,-1.8,0.5
04/18/2018,4.2,,5.2,-0.5,2.4
04/19/2018,9.0,,11.6,-1.3,5.2
04/20/2018,5.0,,12.6,-1.3,5.7
04/21/2018,3.8,,12.4,-2.8,4.8
04/22/2018,3.1,,16,-1.6,7.2
04/23/2018,3.1,,21.7,2.4,12.1
04/24/2018,2.7,,15,9.2,12.1
04/25/2018,3.2,,14.9,3.8,9.4
04/26/2018,4.0,,15.8,1.2,8.5
04/27/2018,4.7,,18.4,2.1,10.3
04/28/2018,3.3,,9.4,-0.6,4.4
04/29/2018,3.2,,14.1,-0.2,7
04/30/2018,2.7,,20.4,1.1,10.8
05/01/2018,6.4,,27.5,8.8,18.2
05/02/2018,9.6,,28.6,13.8,21.2
05/03/2018,13.6,,23,10.5,16.8
05/04/2018,9.7,,24,11.4,17.7
05/05/2018,4.1,,23.7,10.8,17.3
05/06/2018,2.5,,22.2,8.9,15.6
05/07/2018,7.4,,18.7,6.8,12.8
05/08/2018,4.3,,22.9,6.2,14.6
05/09/2018,5.9,,27.2,8.3,17.8
05/10/2018,5.1,,22.4,6.9,14.7
05/11/2018,7.1,,8,5.6,6.8
05/12/2018,5.0,,10.3,6.7,8.5
05/13/2018,1.5,,16.7,6.4,11.6
05/14/2018,4.5,,21.7,8.8,15.3
05/15/2018,6.0,,20.9,9.9,15.4
05/16/2018,4.2,,23.8,8.6,16.2
05/17/2018,5.6,,23.1,10.5,16.8
05/18/2018,4.5,,22.2,10.7,16.5
05/19/2018,4.8,,24.8,13.6,19.2
05/20/2018,2.3,,18.1,9.3,13.7
05/21/2018,3.3,,19.3,8.5,13.9
05/22/2018,7.7,,23.9,12.2,18.1
05/23/2018,7.4,,24.7,9.5,17.1
05/24/2018,16.1,,27.4,12.6,20
05/25/2018,27.0,,29.2,12.8,21
05/26/2018,17.7,,27.4,16.8,22.1
05/27/2018,32.2,,31.2,15.9,23.6
05/28/2018,50.4,,33.5,18.1,25.8
05/29/2018,39.4,,32.4,18.5,25.5
05/30/2018,21.5,,30.3,18.8,24.6
05/31/2018,27.7,,31.7,21.5,26.6
06/01/2018,16.7,,27,14.2,20.6
06/02/2018,5.0,,21.1,12.9,17
06/03/2018,6.2,,24.2,12,18.1
06/04/2018,11.3,,22.9,15.1,19
06/05/2018,10.2,,19.1,10.1,14.6
06/06/2018,8.3,,21.3,8.5,14.9
06/07/2018,6.0,,27.9,15.4,21.7
06/08/2018,7.8,,27.1,15,21.1
06/09/2018,4.0,,21.5,16.2,18.9
06/10/2018,2.2,,19.5,16.2,17.9
06/11/2018,7.9,,24.9,14.3,19.6
06/12/2018,10.0,,25.8,12.9,19.4
06/13/2018,18.0,,30.2,16.1,23.2
06/14/2018,10.6,,29,14,21.5
06/15/2018,11.0,,27.3,14,20.7
06/16/2018,7.0,,29.1,19.3,24.2
06/17/2018,14.5,,35.6,17.4,26.5
06/18/2018,33.8,,35.3,20.1,27.7
06/19/2018,20.9,,24.7,18.4,21.6
06/20/2018,11.6,,21.5,15.4,18.5
06/21/2018,10.4,,25,14.7,19.9
06/22/2018,7.8,,22.6,17.5,20.1
06/23/2018,5.7,,25.8,18.5,22.2
06/24/2018,5.1,,23.8,15,19.4
06/25/2018,9.3,,23.7,12.5,18.1
06/26/2018,9.0,,26.7,11.6,19.2
06/27/2018,10.3,,26,19.9,23
06/28/2018,10.8,,29.6,18.7,24.2
06/29/2018,15.3,,31.3,18.9,25.1
06/30/2018,17.1,,33.4,23.4,28.4
07/01/2018,12.7,,34,22.7,28.4
07/02/2018,16.4,,31.9,21.4,26.7
07/03/2018,21.4,,31.7,20.6,26.2
07/04/2018,21.2,,33.8,21.9,27.9
07/05/2018,23.4,,34.5,24.2,29.4
07/06/2018,16.1,,25.2,18.8,22
07/07/2018,4.8,,25.9,13.4,19.7
07/08/2018,7.5,,29.4,13.4,21.4
07/09/2018,16.8,,32.2,15.1,23.7
07/10/2018,10.5,,29.6,18.7,24.2
07/11/2018,10.7,,28.9,16.2,22.6
07/12/2018,6.4,,28.2,14.4,21.3
07/13/2018,10.1,,31.3,16.9,24.1
07/14/2018,7.0,,31,20.6,25.8
07/15/2018,9.8,,32.7,22.6,27.7
07/16/2018,19.5,,31.8,22.5,27.2
07/17/2018,14.1,,28.8,16.8,22.8
07/18/2018,7.7,,26.5,15.8,21.2
07/19/2018,7.2,,28,14.2,21.1
07/20/2018,5.4,,27.8,16.4,22.1
07/21/2018,4.4,,23,20,21.5
07/22/2018,2.8,,20.9,14.6,17.8
07/23/2018,7.2,,26.7,14.2,20.5
07/24/2018,11.0,,28.7,19.9,24.3
07/25/2018,10.6,,30.2,19.7,25
07/26/2018,7.5,,28.6,17.6,23.1
07/27/2018,5.6,,27.1,13.5,20.3
07/28/2018,4.7,,26.8,13.4,20.1
07/29/2018,4.5,,27.8,15.7,21.8
07/30/2018,7.1,,26.4,14.8,20.6
07/31/2018,4.9,,25.2,16,20.6
08/01/2018,7.2,,25.8,16.8,21.3
08/02/2018,7.2,,27.6,16,21.8
08/03/2018,9.8,,29.1,17.9,23.5
08/04/2018,7.4,,30.1,16.3,23.2
08/05/2018,6.4,,32.4,20.6,26.5
08/06/2018,13.8,,31,21.3,26.2
08/07/2018,14.3,,28.1,20.7,24.4
08/08/2018,10.4,,28.4,18.6,23.5
08/09/2018,9.9,,28.7,17.9,23.3
08/10/2018,8.2,,27.3,17.7,22.5
08/11/2018,5.9,,28.3,16.2,22.3
08/12/2018,5.2,,27.8,16.4,22.1
08/13/2018,12.6,,29,18.3,23.7
08/14/2018,11.3,,30.9,17,24
08/15/2018,10.7,,29.7,19,24.4
08/16/2018,8.4,,24.6,20.7,22.7
08/17/2018,1.8,,25.8,22,23.9
08/18/2018,4.6,,27,20.3,23.7
08/19/2018,7.8,,25.9,16.6,21.3
08/20/2018,11.8,,26.5,15.9,21.2
08/21/2018,9.5,,28.7,18.7,23.7
08/22/2018,8.9,,23.7,13.4,18.6
08/23/2018,6.3,,27.1,12.8,20
08/24/2018,4.9,,25.3,11.8,18.6
08/25/2018,3.8,,24.6,20.2,22.4
08/26/2018,6.0,,29,20.3,24.7
08/27/2018,13.2,,31.4,20.7,26.1
08/28/2018,15.8,,32.1,,
08/29/2018,11.8,,29.3,,
08/30/2018,9.1,,24.4,,
08/31/2018,6.6,,26.4,13.4,19.9
09/01/2018,6.0,,29.7,,
09/02/2018,10.6,,30.8,,
09/03/2018,10.7,,31.2,21.4,26.3
09/04/2018,15.7,,,20,
09/05/2018,13.9,,32.5,,
09/06/2018,13.2,,24,18,21
09/07/2018,6.4,,22.3,17.4,19.9
09/08/2018,3.4,,18.6,,
09/09/2018,2.7,,15.7,,
09/10/2018,7.9,,16.7,13.9,15.3
09/11/2018,7.3,,22.3,11.3,16.8
09/12/2018,6.4,,23.6,10.4,17
09/13/2018,4.4,,23.4,14.6,19
09/14/2018,7.5,,27.8,15.7,21.8
09/15/2018,8.1,,29.4,,
09/16/2018,7.3,,29.5,,
09/17/2018,12.1,,28.5,16.3,22.4
09/18/2018,9.6,,,17.7,
09/19/2018,7.3,,23,14.9,19
09/20/2018,6.5,,24.9,14.5,19.7
09/21/2018,6.6,,29.9,14.5,22.2
09/22/2018,2.6,,16.1,7.8,12
09/23/2018,2.5,,20.3,7.1,13.7
09/24/2018,5.3,,,11.4,
09/25/2018,6.3,,23.2,18.9,21.1
09/26/2018,5.6,,20.6,8.1,14.4
09/27/2018,5.0,,18.8,6.1,12.5
09/28/2018,5.4,,21.4,7.9,14.7
09/29/2018,2.1,,16.7,6.6,11.7
09/30/2018,6.6,,16,9.4,12.7
10/01/2018,10.6,,16.8,12.2,14.5
10/02/2018,6.7,,22.4,13.7,18.1
10/03/2018,4.5,,25.9,13.3,19.6
10/04/2018,6.5,,24,8.4,16.2
10/05/2018,5.6,,16.5,6.8,11.7
10/06/2018,3.2,,25.7,15,20.4
10/07/2018,1.8,,15.7,13.6,14.7
10/08/2018,3.6,,28.8,13.9,21.4
10/09/2018,15.0,,29.4,20.8,25.1
10/10/2018,13.2,,26.9,19.1,23
10/11/2018,9.0,,20.7,7.9,14.3
10/12/2018,18.5,,8.6,4.7,6.7
10/13/2018,23.4,,11.3,4.1,7.7
10/14/2018,10.1,,14.2,4.1,9.2
10/15/2018,19.5,,12.9,0.7,6.8
10/16/2018,20.5,,13,-0.6,6.2
10/17/2018,18.0,,9.7,2.3,6
10/18/2018,16.6,,10.7,-2.2,4.3
10/19/2018,12.6,,14.3,5.2,9.8
10/20/2018,5.6,,14.6,2.3,8.5
10/21/2018,10.3,,6.6,1.6,4.1
10/22/2018,15.9,,12.6,2.7,7.7
10/23/2018,10.6,,12.2,3.5,7.9
10/24/2018,8.7,,9.1,0,4.6
10/25/2018,10.7,,9.5,-2.2,3.7
10/26/2018,6.9,,9.7,3.8,6.8
10/27/2018,5.6,,6.8,5.1,6
10/28/2018,3.3,,8.3,4.2,6.3
10/29/2018,9.3,,11.2,2.5,6.9
10/30/2018,8.3,,13.5,0,6.8
10/31/2018,5.0,,14,6.5,10.3
11/01/2018,6.3,,8.3,6.2,7.3
11/02/2018,8.9,,,,
11/03/2018,4.9,,9.1,-0.3,4.4
11/04/2018,6.6,,11,0.6,5.8
11/05/2018,8.8,,13.3,7.5,10.4
11/06/2018,5.3,,13.5,6.7,10.1
11/07/2018,9.0,,7.5,3.7,5.6
11/08/2018,12.9,,5,1.3,3.2
11/09/2018,9.3,,3.7,-1.9,0.9
11/10/2018,14.2,,2.1,-5.2,-1.6
11/11/2018,8.3,,3.8,-2.2,0.8
